id n0 n1 x y z
1158 1 1 22.92360440 28.99567361 7.28650990
1159 1 1 23.04893055 29.73164501 7.88431626
1160 1 1 22.34498755 30.16696819 8.35693150
1161 1 1 23.13678359 30.42087873 8.51464369
1162 1 1 22.44129741 30.81470635 8.99613704
1163 1 1 23.25056076 31.05911842 9.16808205
1164 1 1 23.44405903 31.60273717 9.78806496
1165 1 1 23.00650265 32.00311818 10.31251263
1166 1 1 23.48006220 32.39357360 10.81605398
1167 1 1 23.56282105 32.84331884 11.48581410
1168 1 1 22.84614416 33.04217668 11.88629925
1169 1 1 22.95455212 33.46851122 12.62368514
1170 1 1 23.68723835 33.29200727 12.23562369
1171 1 1 22.95503208 33.89316087 13.48809237
1172 1 1 23.69274990 33.72603349 13.05521066
1173 1 1 23.65297273 34.12544270 13.92492572
1174 1 1 21.65147790 27.78211708 6.58150753
1175 1 1 21.97734147 27.03115402 6.04948071
1176 1 1 22.49734916 27.69835167 6.40013893
1177 1 1 22.23270573 28.37069240 6.87900314
1178 1 1 23.18568923 34.44959017 14.79785079
1179 1 1 23.79142428 34.67392527 15.42111543
1180 1 1 22.93132720 34.70438459 15.64835617
1181 1 1 23.58042023 34.90608514 16.21829846
1182 1 1 20.51390009 25.44287707 5.57255374
1183 1 1 21.17298207 25.04466054 5.19950578
1184 1 1 21.16993294 25.88581313 5.59027112
1185 1 1 21.12721855 26.56181992 5.96386962
1186 1 1 22.54372292 35.06798756 17.35782281
1187 1 1 23.21979064 35.24800832 17.93058007
1188 1 1 22.30747351 35.16199963 18.18172610
1189 1 1 22.83427547 35.32073361 18.75091639
1190 1 1 20.25611583 23.82976408 4.97645391
1191 1 1 21.04903256 24.21007029 4.89774751
1192 1 1 22.97381624 35.40608063 19.65713969
1193 1 1 22.16316399 35.29557514 19.90190599
1194 1 1 20.13514343 22.12482554 4.51009848
1195 1 1 20.32439498 21.32236306 4.30362999
1196 1 1 20.92370668 22.51155888 4.42104281
1197 1 1 20.17539919 22.98208463 4.72393822
1198 1 1 22.58036938 35.38520262 20.54810852
1199 1 1 23.05407761 35.41390038 21.24808776
1200 1 1 22.59514239 35.32850274 21.95919405
1201 1 1 23.14301336 35.29043899 22.62187332
1202 1 1 19.57215888 21.24628637 4.50892895
1203 1 1 22.16586036 35.18812432 22.69797367
1204 1 1 19.49759151 19.78852938 4.33946229
1205 1 1 19.23731600 20.56411512 4.51996946
1206 1 1 21.83312364 35.00540502 23.49298577
1207 1 1 22.43419678 34.97443760 24.14768996
1208 1 1 18.51372007 18.36324732 4.64267192
1209 1 1 19.28059414 18.10560960 4.36852640
1210 1 1 18.95965646 19.02917442 4.47874768
1211 1 1 21.36544800 34.49703077 25.25541352
1212 1 1 22.12484399 34.74098689 24.93368821
1213 1 1 22.06721902 34.46184114 25.82390560
1214 1 1 18.41587192 17.57810168 4.69763394
1215 1 1 21.35962230 34.21272528 26.15873434
1216 1 1 17.83519395 16.47330038 5.04877534
1217 1 1 19.06663686 15.86225661 4.69524159
1218 1 1 18.59203140 16.64865038 4.70692443
1219 1 1 20.89178857 33.61608169 27.35855906
1220 1 1 21.57671213 33.93935772 26.99780464
1221 1 1 21.80846083 33.61421042 27.78917925
1222 1 1 18.26888441 15.77055280 4.96072935
1223 1 1 18.79011344 23.98521735 16.87562779
1224 1 1 21.14106032 33.33805046 28.09581606
1225 1 1 17.53924958 14.26912094 5.61968010
1226 1 1 18.03355713 13.53085000 5.65996543
1227 1 1 18.37910265 14.28202166 5.29089325
1228 1 1 18.21788051 21.70188790 15.46210986
1229 1 1 18.47688493 22.43262840 15.90499987
1230 1 1 18.66803368 23.21180493 16.36226606
1231 1 1 18.81932357 23.19256272 17.20694711
1232 1 1 18.89986433 23.95925874 17.77646878
1233 1 1 18.89676571 24.69021169 19.03844335
1234 1 1 18.81317842 25.04934625 19.77215186
1235 1 1 20.63480344 32.44276475 29.43366150
1236 1 1 21.50548556 32.69241015 29.33775836
1237 1 1 21.22210681 32.17416888 30.03213254
1238 1 1 17.20295675 13.53273646 6.01388236
1239 1 1 17.71368051 12.79861268 6.06877190
1240 1 1 17.88096845 20.37871150 15.61609142
1241 1 1 18.18513871 20.99132826 15.96678137
1242 1 1 18.45896192 21.67428476 16.36148222
1243 1 1 18.67362840 22.41617382 16.76806795
1244 1 1 18.90828491 23.14971259 18.02241622
1245 1 1 18.94168214 23.88209178 18.68896433
1246 1 1 18.89541986 24.09785950 19.60654805
1247 1 1 18.78704753 24.23472334 20.39904634
1248 1 1 18.69761721 24.97249727 20.61095084
1249 1 1 20.36094616 31.91700245 30.09172312
1250 1 1 20.95035015 31.62018864 30.69277887
1251 1 1 16.88744557 12.81963918 6.44500380
1252 1 1 17.37669257 12.10708351 6.52289761
1253 1 1 17.67234508 19.65410081 15.89614695
1254 1 1 18.04281836 20.16340230 16.47164904
1255 1 1 18.36229252 20.86152835 16.82672869
1256 1 1 18.80244612 22.35746316 17.60691610
1257 1 1 18.61989076 21.59290903 17.21416454
1258 1 1 18.86327271 22.27964654 18.43249806
1259 1 1 18.93311174 23.05114590 18.79040638
1260 1 1 18.81659417 23.40162227 20.32371525
1261 1 1 18.91199664 23.28213732 19.52028240
1262 1 1 18.65197939 23.63311367 21.12478221
1263 1 1 18.58504328 24.45964791 21.29224999
1264 1 1 20.09936359 31.35175179 30.72882738
1265 1 1 20.66972017 31.02765633 31.31938879
1266 1 1 17.13793070 11.35779502 7.02454402
1267 1 1 17.39043766 18.97574779 16.07734924
1268 1 1 17.78375679 19.36487644 16.84515570
1269 1 1 18.48794074 20.77756724 17.68315148
1270 1 1 18.17786613 20.05034665 17.30544779
1271 1 1 18.80843721 22.55245153 20.11478066
1272 1 1 18.45614222 23.02490118 21.75169141
1273 1 1 18.66523661 22.75335035 20.94726275
1274 1 1 18.41323271 23.92030166 21.94331765
1275 1 1 20.40085174 30.40019397 31.91274363
1276 1 1 16.93715888 10.68720251 7.52543555
1277 1 1 16.87429938 18.07533614 16.14808007
1278 1 1 17.32782734 18.58085878 16.70582788
1279 1 1 17.53157137 18.67300289 17.48139467
1280 1 1 17.93959217 19.34905801 17.78061967
1281 1 1 18.19130380 22.39814217 22.32464770
1282 1 1 18.43964392 22.12774808 21.52429259
1283 1 1 18.18580272 23.29743285 22.53560323
1284 1 1 17.87709562 23.61057991 23.28332402
1285 1 1 20.17844803 29.76900661 32.45409822
1286 1 1 16.73728656 10.02928249 8.07790694
1287 1 1 17.00647886 17.95170935 17.09935505
1288 1 1 17.16512951 18.00601005 17.96117566
1289 1 1 17.63093951 18.68260292 18.35402824
1290 1 1 17.85136248 21.79464372 22.87498367
1291 1 1 18.13532249 21.51295791 22.07349687
1292 1 1 17.88902048 22.68966796 23.10062437
1293 1 1 19.98783956 29.10938668 32.96738307
1294 1 1 15.46958448 10.01399284 8.92079506
1295 1 1 16.12550404 9.95385621 8.48226134
1296 1 1 16.63425753 17.33957450 17.58467434
1297 1 1 16.74171718 17.39086750 18.45323614
1298 1 1 17.23798164 18.05444538 18.85322582
1299 1 1 16.78970937 17.47959486 19.34880118
1300 1 1 16.77356055 17.61682916 20.24801823
1301 1 1 17.30960359 20.36951828 23.11341105
1302 1 1 17.59701476 20.09148038 22.28323205
1303 1 1 17.75469669 20.92805073 22.60645001
1304 1 1 17.43808257 21.21617028 23.41100587
1305 1 1 17.52096329 22.08942665 23.64532727
1306 1 1 18.59352011 28.31131262 33.05984785
1307 1 1 19.35665627 28.71922140 33.08235513
1308 1 1 15.52549763 9.38170947 9.35823917
1309 1 1 16.23099835 9.29105072 8.93882159
1310 1 1 16.18253663 16.73265059 18.07202198
1311 1 1 16.27508862 16.82896712 18.93785400
1312 1 1 16.29519899 16.94846667 19.83607845
1313 1 1 17.18889823 18.31331608 20.65801906
1314 1 1 16.67997841 17.79369856 21.14814405
1315 1 1 17.05542701 18.51698072 21.54356673
1316 1 1 17.53953967 19.05306780 21.05403541
1317 1 1 16.85505653 18.76076540 22.40178663
1318 1 1 17.36298042 19.28430424 21.92679536
1319 1 1 17.12091378 19.55325956 22.77039783
1320 1 1 16.96830666 20.65748593 23.91584842
1321 1 1 17.07931485 21.51552334 24.18819490
1322 1 1 18.63654392 27.72841286 33.52662577
1323 1 1 19.44606989 28.10691655 33.57148530
1324 1 1 15.14864852 9.03369696 9.97755855
1325 1 1 15.94220206 8.71259872 9.64301445
1326 1 1 15.77265093 16.46513707 20.33294948
1327 1 1 16.25525401 17.11701895 20.73444995
1328 1 1 16.12425632 17.30009584 21.62747050
1329 1 1 16.51899945 18.01013863 22.02134401
1330 1 1 16.29897325 18.25720564 22.86222089
1331 1 1 16.59812510 19.03514939 23.22862925
1332 1 1 16.81054244 19.83190546 23.59461463
1333 1 1 18.30688657 27.05707072 33.82681431
1334 1 1 19.19484195 27.33944579 34.00192797
1335 1 1 15.49875273 8.33310652 10.34808074
1336 1 1 14.78052445 8.22489518 11.13060272
1337 1 1 15.93716254 17.50658979 22.46623372
1338 1 1 17.78287502 25.57640206 34.42859129
1339 1 1 18.77963391 26.59789600 34.30442964
1340 1 1 14.29239092 8.04363522 11.90335011
1341 1 1 15.01616843 7.56057082 11.66855887
1342 1 1 17.36234079 24.89543083 34.54079106
1343 1 1 18.23951699 25.01353008 34.89207111
1344 1 1 14.59282615 7.36701757 12.38868773
1345 1 1 14.19678550 7.20813287 13.13647884
1346 1 1 16.56678788 23.38440223 34.69868443
1347 1 1 17.79976331 24.27419322 35.01918471
1348 1 1 13.85114638 7.05641635 13.91639906
1349 1 1 14.58784572 6.58060115 13.63423202
1350 1 1 16.19088253 22.65719057 34.70063909
1351 1 1 17.27279556 23.45804598 35.07449932
1352 1 1 14.24538428 6.42383339 14.43296263
1353 1 1 13.65113549 6.20468837 16.12219784
1354 1 1 16.63937647 21.58432029 35.26112448
1355 1 1 16.84962468 22.53796577 35.14210259
1356 1 1 13.27656582 6.79976729 15.57292510
1357 1 1 13.02202521 6.72745206 16.44499936
1358 1 1 15.81733717 20.19610402 35.01622410
1359 1 1 15.89618410 21.07592375 34.92119415
1360 1 1 13.15932782 6.15183274 17.88367678
1361 1 1 13.39499467 6.15221371 17.00265077
1362 1 1 15.85500423 19.28578311 35.12164090
1363 1 1 16.50693534 19.74655023 35.43520440
1364 1 1 13.60182922 5.65775093 18.45973856
1365 1 1 12.95191213 6.19429831 18.76506245
1366 1 1 12.76444460 6.28827473 19.62948938
1367 1 1 14.75669315 17.48721760 34.37554657
1368 1 1 15.29907286 17.92750528 34.78641088
1369 1 1 15.91977524 18.40277562 35.16872032
1370 1 1 13.23218239 5.80733063 20.19910921
1371 1 1 12.50818965 6.55020939 21.35227750
1372 1 1 13.08779466 5.94289488 21.06290537
1373 1 1 14.32017062 15.94489020 33.85291384
1374 1 1 15.27735982 16.95515117 34.69727815
1375 1 1 14.96268119 16.07879988 34.36324165
1376 1 1 12.98344137 6.10401788 21.91158736
1377 1 1 12.54531763 6.60136390 22.28946480
1378 1 1 12.71030514 6.74611233 23.83116100
1379 1 1 13.29822680 6.11475054 23.49827221
1380 1 1 13.72506733 14.05376904 32.84093514
1381 1 1 14.31614314 15.09486348 33.67339129
1382 1 1 14.32461915 14.24681277 33.43578314
1383 1 1 14.96292089 15.24375387 34.18102336
1384 1 1 13.37056777 6.28637410 24.32419182
1385 1 1 12.81830881 6.87933418 24.61015827
1386 1 1 12.88384500 7.49939648 26.20471850
1387 1 1 13.36705231 6.91605072 25.94709128
1388 1 1 12.94464213 7.89759894 27.02715580
1389 1 1 13.00237461 8.35372241 27.81041416
1390 1 1 13.27730602 10.62657395 30.53682663
1391 1 1 13.36001714 11.27549979 31.10011565
1392 1 1 13.51222058 11.98652263 31.70386314
1393 1 1 13.73800547 13.30603361 32.57506569
1394 1 1 14.14682352 11.94824171 32.26337297
1395 1 1 14.35360733 13.41939467 33.15068260
1396 1 1 13.48548279 7.25956779 26.81780065
1397 1 1 13.56142753 7.68613313 27.63802419
1398 1 1 13.65018933 8.15059469 28.41741456
1399 1 1 13.82691187 8.58669946 29.15977691
1400 1 1 13.32061262 9.21564426 29.29986042
1401 1 1 13.85812875 9.21003271 29.87908643
1402 1 1 13.79032688 9.91498903 30.48790873
1403 1 1 13.91161550 10.56414144 31.13704015
1404 1 1 14.00585017 11.24475042 31.70880237
1405 1 1 23.02864689 28.25327295 6.75385837
1406 1 1 23.56117569 27.66432382 6.43942233
1407 1 1 23.70445850 28.50774451 6.99867156
1408 1 1 23.71615705 29.25428829 7.54281954
1409 1 1 23.82624626 29.97927705 8.15909986
1410 1 1 23.93111060 30.66212315 8.81366850
1411 1 1 24.12874736 31.28735747 9.50851087
1412 1 1 24.01614417 31.97793460 10.30750298
1413 1 1 24.31474367 32.47194668 11.04139143
1414 1 1 24.39362984 32.95917729 11.80247077
1415 1 1 24.44832175 33.41710953 12.60908568
1416 1 1 24.43507591 33.83396958 13.42892471
1417 1 1 24.60053054 34.14398357 14.20877506
1418 1 1 23.97568145 34.39666755 14.63911701
1419 1 1 24.68575265 34.45953275 15.10398157
1420 1 1 21.97766322 26.27735239 5.64078001
1421 1 1 22.77964418 25.75279229 5.38075486
1422 1 1 22.77854209 26.51185789 5.73105188
1423 1 1 22.91834980 27.19220724 6.09696045
1424 1 1 24.49044169 34.73399973 15.86240694
1425 1 1 24.28546981 34.96595891 16.64334955
1426 1 1 23.38785801 35.09767053 17.05347809
1427 1 1 24.10601885 35.15046762 17.44536784
1428 1 1 21.84069623 24.61758351 4.93473201
1429 1 1 22.46897697 24.09472101 4.76206067
1430 1 1 22.57879915 25.02946288 5.07983317
1431 1 1 21.90313888 25.50254230 5.28341411
1432 1 1 24.02298030 35.27329894 18.19009189
1433 1 1 24.35600669 35.30789176 18.91573157
1434 1 1 23.52942230 35.37405739 18.89012736
1435 1 1 23.86522308 35.41224097 19.68474152
1436 1 1 20.95029801 23.35530824 4.63752856
1437 1 1 21.71549885 22.87519753 4.42831496
1438 1 1 21.72574756 23.72868264 4.65028349
1439 1 1 23.44757456 35.44274981 20.43976263
1440 1 1 24.36948862 35.35434552 20.41529406
1441 1 1 23.98122817 35.38703943 21.15857440
1442 1 1 21.03297817 21.71540580 4.24921166
1443 1 1 21.79829894 22.05626714 4.26948213
1444 1 1 23.58429385 35.36309646 21.91710890
1445 1 1 24.15016139 35.21783138 22.53075564
1446 1 1 20.14791534 20.48590279 4.23043752
1447 1 1 21.05326039 20.03889090 4.07861217
1448 1 1 21.03412120 20.83232939 4.13325664
1449 1 1 22.74566506 35.16085034 23.35118285
1450 1 1 23.72811086 35.16055729 23.23432628
1451 1 1 23.33970894 35.03980167 23.96311012
1452 1 1 19.69225261 18.91002866 4.24706122
1453 1 1 20.47760086 18.86611976 4.11284985
1454 1 1 20.30776547 19.66027259 4.13947110
1455 1 1 23.05807733 34.84418994 24.76643950
1456 1 1 23.86365720 34.80024437 24.63224599
1457 1 1 23.63169846 34.54139757 25.54124449
1458 1 1 20.14075823 18.09917936 4.18967420
1459 1 1 22.78655086 34.63465017 25.45866245
1460 1 1 19.11618241 17.30699778 4.46752433
1461 1 1 19.53834137 16.57035137 4.46514889
1462 1 1 19.93549021 17.32607227 4.29279694
1463 1 1 22.25237917 34.18617366 26.61917633
1464 1 1 22.97719697 34.37080630 26.18182896
1465 1 1 23.14484665 34.04297719 26.91623259
1466 1 1 19.95801586 15.88149655 4.55494242
1467 1 1 22.46122232 33.83688290 27.42591392
1468 1 1 18.75107551 15.04020949 4.96663517
1469 1 1 19.25618397 14.33383680 5.08118951
1470 1 1 19.61691654 15.12422453 4.78612935
1471 1 1 21.79156582 33.16901985 28.61486565
1472 1 1 22.56506761 33.38019795 28.28537508
1473 1 1 22.36503415 32.87002030 29.12517206
1474 1 1 18.89643830 13.57166110 5.42229453
1475 1 1 22.08250305 32.35138371 29.87538821
1476 1 1 18.56926340 12.82529650 5.80748172
1477 1 1 21.81221479 31.80302293 30.57330847
1478 1 1 18.25111863 12.09988072 6.23781137
1479 1 1 18.71671031 21.52172106 18.06314355
1480 1 1 18.75981099 21.55774754 18.95716016
1481 1 1 18.86886819 22.36150451 19.31238006
1482 1 1 21.53490144 31.22105896 31.22909570
1483 1 1 17.89108117 11.44097341 6.70047470
1484 1 1 18.29383243 20.05108604 18.19896574
1485 1 1 18.56868154 20.79014503 18.58132905
1486 1 1 18.57584874 20.87190639 19.48818130
1487 1 1 18.72757445 21.67740772 19.84349627
1488 1 1 18.62418741 21.88719717 20.68774533
1489 1 1 21.25035497 30.60446124 31.84531009
1490 1 1 17.73689924 10.63894758 7.25727531
1491 1 1 18.02251211 19.37770845 18.70836845
1492 1 1 18.34015593 20.10580238 19.10997708
1493 1 1 18.30908356 20.22796142 20.02134622
1494 1 1 18.50445185 21.03075807 20.38229926
1495 1 1 18.35876370 21.25884765 21.23991758
1496 1 1 21.01187496 29.93249262 32.44369761
1497 1 1 17.44850904 9.95657324 7.84412926
1498 1 1 17.67268053 18.74810107 19.25157875
1499 1 1 18.03125317 19.46799110 19.63211781
1500 1 1 17.96181445 19.62252086 20.54290387
1501 1 1 18.19855179 20.41689743 20.91384090
1502 1 1 18.01325668 20.65862195 21.77259184
1503 1 1 20.75822617 29.23133529 32.99532411
1504 1 1 16.98129890 9.33241464 8.52490486
1505 1 1 17.25095772 18.15986903 19.75528939
1506 1 1 17.64380363 18.87223563 20.15828725
1507 1 1 17.81488685 19.83416285 21.42870861
1508 1 1 20.28082701 28.48224558 33.49118692
1509 1 1 16.73662819 8.67699589 9.23372354
1510 1 1 20.04141925 27.66940593 33.98410960
1511 1 1 16.39408223 8.14135796 9.95673885
1512 1 1 19.71691252 26.87311515 34.38771976
1513 1 1 15.44348983 7.82352124 10.95700787
1514 1 1 16.17964061 7.66787815 10.62489755
1515 1 1 18.53965330 25.86053164 34.60957549
1516 1 1 19.39605328 26.11222219 34.71342975
1517 1 1 15.85788665 7.23869639 11.38463603
1518 1 1 15.41820653 6.96764449 12.11185747
1519 1 1 18.74073582 24.42711735 35.26082821
1520 1 1 19.07238053 25.29084099 35.00963127
1521 1 1 14.97342529 6.76120641 12.86404643
1522 1 1 15.81062695 6.45143459 12.63469467
1523 1 1 18.10154855 23.61372124 35.35274657
1524 1 1 18.87977252 23.66952129 35.51400087
1525 1 1 15.40399959 6.21731514 13.39847336
1526 1 1 15.02106128 6.02980065 14.18450352
1527 1 1 17.66001346 22.81678588 35.42644985
1528 1 1 18.58585335 22.88889822 35.65299808
1529 1 1 13.93774527 6.29280402 15.26590618
1530 1 1 14.67791448 5.87552596 14.99873962
1531 1 1 17.37121798 21.93719669 35.51777957
1532 1 1 18.17982076 22.21216254 35.70588980
1533 1 1 14.36339861 5.75994883 15.84026085
1534 1 1 14.07771827 5.68596936 16.70008712
1535 1 1 14.84312728 5.31191203 16.44540431
1536 1 1 16.51092493 20.64652858 35.35268752
1537 1 1 17.22000765 21.00606391 35.61070436
1538 1 1 17.95250470 21.31367024 35.78606559
1539 1 1 14.55608683 5.25261798 17.30179851
1540 1 1 13.83097963 5.64411523 17.58639352
1541 1 1 17.29336056 19.25024336 35.72518393
1542 1 1 17.21487990 20.11254886 35.68811409
1543 1 1 14.32622804 5.21686902 18.20512403
1544 1 1 13.40296690 5.71159409 19.33853536
1545 1 1 14.09782914 5.24719344 19.07377897
1546 1 1 15.93890758 17.49346129 35.12099353
1547 1 1 16.58867972 18.86133932 35.48690206
1548 1 1 16.64435818 17.97814854 35.45900883
1549 1 1 13.91131505 5.31169185 19.96419972
1550 1 1 13.72000222 5.44208548 20.85876238
1551 1 1 14.42749623 5.03442055 20.62272275
1552 1 1 15.58033362 16.16046695 34.74384165
1553 1 1 16.09685296 16.67868830 35.07977103
1554 1 1 16.76533963 17.15614330 35.39269783
1555 1 1 14.22822492 5.18814409 21.52180391
1556 1 1 13.57368206 5.60959922 21.77995004
1557 1 1 13.28595202 5.94992257 22.66009221
1558 1 1 14.06128548 5.38959350 22.42275256
1559 1 1 14.97777697 14.41860427 33.94788991
1560 1 1 15.66305815 15.31281344 34.58459145
1561 1 1 15.71464751 14.55017492 34.37208418
1562 1 1 16.26204108 15.74198333 34.93911411
1563 1 1 13.96145323 5.59357147 23.21168306
1564 1 1 14.00703124 5.77164037 24.03264933
1565 1 1 13.36632066 6.59196737 25.18597922
1566 1 1 14.00199984 6.04640222 24.89486501
1567 1 1 14.26340726 12.63150651 32.72244274
1568 1 1 14.99514387 13.57532529 33.64366562
1569 1 1 14.95967920 12.74947443 33.24649035
1570 1 1 15.67732685 13.76319391 34.05762598
1571 1 1 14.03558148 6.34478789 25.71869245
1572 1 1 14.05671821 6.70247283 26.52561285
1573 1 1 14.15762838 7.09500337 27.36746366
1574 1 1 14.25523314 7.54266488 28.17890078
1575 1 1 14.40711562 8.00545075 28.95392493
1576 1 1 14.53428880 8.54947786 29.71704649
1577 1 1 14.41236025 9.30388331 30.43652267
1578 1 1 14.49052553 9.93651314 31.07749160
1579 1 1 14.61649599 10.59181082 31.69477273
1580 1 1 14.72265954 11.27542845 32.25038078
1581 1 1 14.88440061 11.98575002 32.79053038
1582 1 1 24.67964355 31.68218342 10.13447155
1583 1 1 24.32971936 27.91537068 6.79197341
1584 1 1 24.42688074 28.70086050 7.32696247
1585 1 1 24.48582655 29.43526824 7.88498676
1586 1 1 24.59742419 30.12804073 8.50240139
1587 1 1 24.72881702 30.73919375 9.12729722
1588 1 1 25.03136119 31.18973982 9.73611382
1589 1 1 24.99081594 32.04747258 10.73390796
1590 1 1 25.10931739 32.53665680 11.47685203
1591 1 1 25.17391468 32.99466589 12.23558362
1592 1 1 25.19548987 33.42979040 13.03145530
1593 1 1 25.26169494 33.79076361 13.83175365
1594 1 1 25.35172123 34.12462975 14.73121245
1595 1 1 23.57017092 26.00743562 5.60957328
1596 1 1 23.64032463 26.80301834 5.98972100
1597 1 1 24.32336265 27.11976645 6.35385211
1598 1 1 25.40008228 34.41279845 15.64210071
1599 1 1 25.16190850 34.69561370 16.35491512
1600 1 1 24.94058571 34.94777513 17.19690954
1601 1 1 23.22263603 23.62855995 4.76045267
1602 1 1 23.12569999 24.51914214 4.97594199
1603 1 1 23.54640592 25.16918477 5.28272625
1604 1 1 24.87314643 35.10129735 18.03102484
1605 1 1 25.07702757 35.12448957 18.82011113
1606 1 1 24.75120834 35.26470120 19.66704290
1607 1 1 22.56289796 22.40074470 4.39192960
1608 1 1 22.48884920 23.23469933 4.54039594
1609 1 1 25.28544827 35.08902416 20.28024086
1610 1 1 24.92798316 35.18383403 21.04625441
1611 1 1 21.84053851 21.21033419 4.16409784
1612 1 1 22.63528980 21.56633426 4.30424072
1613 1 1 24.54937979 35.22691971 21.79391118
1614 1 1 25.09577854 34.95884129 22.40920798
1615 1 1 21.93724924 19.55425261 4.12941504
1616 1 1 21.87925464 20.37362274 4.11698085
1617 1 1 24.69488075 34.96532296 23.14747760
1618 1 1 24.27248519 34.91994261 23.87147661
1619 1 1 21.06227870 18.28744263 4.13138637
1620 1 1 21.19499311 19.21408137 4.07525552
1621 1 1 24.77738124 34.58386846 24.46651946
1622 1 1 24.35879234 34.49178237 25.18387159
1623 1 1 20.81300597 17.47658803 4.22427181
1624 1 1 24.50543604 34.15734035 25.88810763
1625 1 1 20.77737178 15.87829005 4.56891239
1626 1 1 20.51565350 16.65463518 4.36536867
1627 1 1 23.83134896 34.17226049 26.35524592
1628 1 1 23.26973296 33.65210742 27.65614082
1629 1 1 20.54597954 15.17205499 4.76616514
1630 1 1 23.41470145 33.24825273 28.29355618
1631 1 1 19.78046577 13.66489340 5.31177350
1632 1 1 20.14179314 14.44060959 5.00224048
1633 1 1 23.15856995 32.89357501 28.92927562
1634 1 1 22.91270933 32.40940884 29.66848448
1635 1 1 19.45524241 12.91480998 5.66620023
1636 1 1 22.66169696 31.88583449 30.37326110
1637 1 1 19.14574155 12.19148211 6.06193978
1638 1 1 22.39756320 31.32422298 31.04445831
1639 1 1 18.87314001 11.51276703 6.48432434
1640 1 1 22.12118338 30.72827585 31.67791479
1641 1 1 18.48021495 10.98910586 6.86634922
1642 1 1 21.82928042 30.09926348 32.27301384
1643 1 1 18.62216470 10.40130744 7.28157118
1644 1 1 22.35907892 29.53191079 32.59478939
1645 1 1 18.21673749 9.90165632 7.71906939
1646 1 1 21.58103666 29.36997839 32.87215780
1647 1 1 17.82605476 9.29754793 8.30596955
1648 1 1 21.19764425 28.65089524 33.40508365
1649 1 1 17.52207779 8.70396504 8.94190112
1650 1 1 20.84873937 27.90465222 33.88317003
1651 1 1 17.25298661 8.10288868 9.65879367
1652 1 1 20.60988535 27.09161348 34.32931214
1653 1 1 16.99139946 7.59309489 10.35385852
1654 1 1 20.29786493 26.33315516 34.68985015
1655 1 1 16.70114358 7.10565882 11.11852086
1656 1 1 16.30025516 6.72851443 11.87105609
1657 1 1 19.63774879 24.72977778 35.27947327
1658 1 1 19.96127826 25.55079884 35.00533159
1659 1 1 16.65993473 6.29106166 12.46729007
1660 1 1 19.61631143 23.95071107 35.49986312
1661 1 1 16.27592797 5.99224280 13.22264945
1662 1 1 15.86339432 5.75925601 13.99122563
1663 1 1 19.22751197 22.28459815 35.81220480
1664 1 1 19.49577274 23.07078284 35.68951512
1665 1 1 15.49060723 5.56772504 14.78714625
1666 1 1 18.70268382 21.67393468 35.86029015
1667 1 1 15.14832745 5.41885633 15.60917519
1668 1 1 15.67936885 5.05806089 16.24998078
1669 1 1 17.94873249 20.43396555 35.85444917
1670 1 1 18.69428466 20.77481338 35.92390247
1671 1 1 15.37373385 4.96422821 17.06975352
1672 1 1 15.07377194 4.92077729 17.91680796
1673 1 1 18.12909471 18.73998264 35.83238864
1674 1 1 18.03827751 19.58846105 35.87535069
1675 1 1 15.60767718 4.69954636 18.52907636
1676 1 1 14.87785952 4.88806394 18.85445098
1677 1 1 17.49489817 17.54325412 35.61144464
1678 1 1 17.37731557 18.38146565 35.69682818
1679 1 1 14.64826658 4.93424567 19.69756442
1680 1 1 15.15475168 4.75648181 20.34816933
1681 1 1 16.86110084 16.31462475 35.25020472
1682 1 1 17.59677502 16.71320552 35.46010949
1683 1 1 14.96993454 4.86627692 21.30930799
1684 1 1 14.84190730 5.00179602 22.12631217
1685 1 1 14.76016722 5.17906038 22.99365893
1686 1 1 16.47091653 14.00070166 34.40807257
1687 1 1 16.50664282 14.81460578 34.72951660
1688 1 1 16.95827396 15.45114303 35.03447937
1689 1 1 14.74013734 5.35363938 23.72788296
1690 1 1 14.69522232 5.61302889 24.57747324
1691 1 1 14.74749200 5.87555875 25.38425562
1692 1 1 15.64418345 12.13253797 33.23217723
1693 1 1 15.67741431 12.91826730 33.67061764
1694 1 1 16.37373640 13.21886709 34.02928254
1695 1 1 14.74614420 6.21287438 26.19625167
1696 1 1 14.79362298 6.58925164 27.00896622
1697 1 1 14.89011050 7.01481545 27.83211552
1698 1 1 15.02887295 7.46872619 28.61868154
1699 1 1 15.18783636 7.95174264 29.36134650
1700 1 1 15.51805717 8.35611226 29.99236515
1701 1 1 15.01707974 8.83790850 30.32644510
1702 1 1 15.16061880 9.41096509 30.97817487
1703 1 1 15.26735322 10.02396280 31.58176853
1704 1 1 15.39537828 10.67854817 32.16360101
1705 1 1 15.49049174 11.37058107 32.69616507
1706 1 1 25.03503099 27.30125295 6.78096927
1707 1 1 25.07095175 28.08299804 7.23004604
1708 1 1 25.14242448 28.83294152 7.74940747
1709 1 1 25.22072418 29.57029032 8.33786188
1710 1 1 25.37923233 30.22878745 8.98924119
1711 1 1 25.61187189 30.74631245 9.63826004
1712 1 1 25.61415527 31.43451061 10.38022217
1713 1 1 25.74714140 31.97785784 11.15857634
1714 1 1 25.86867130 32.44193141 11.92309441
1715 1 1 25.89929462 32.90575937 12.70417851
1716 1 1 25.93761783 33.31038531 13.50562684
