Generation of lammps data from sphere.stl mesh file.

163 atoms
483 bonds
322 angles
483 dihedrals
0 impropers

1 atom types
483 bond types
322 angle types
483 dihedral types
0 improper types

Atoms

66 65 99 7 94
67 66 71 4 100
68 67 149 91 120
69 68 149 120 14
70 69 94 135 63
71 70 71 160 4
72 71 100 148 31
73 72 160 161 4
74 73 71 127 160
75 74 91 146 120
76 75 149 14 27
77 76 16 149 27
78 77 7 134 94
79 78 160 131 161
80 79 156 38 111
81 80 14 140 27
82 81 92 44 9
83 82 161 73 4
84 83 21 54 150
85 84 157 39 110
86 85 161 11 73
87 86 111 79 156
88 87 0 67 111
89 88 11 13 73
90 89 1 66 110
91 90 146 47 120
92 91 38 93 111
93 92 41 28 106
94 93 150 141 56
95 94 61 124 113
96 95 150 56 21
97 96 24 20 50
98 97 22 55 151
99 98 41 106 138
100 99 103 60 6
101 100 20 75 50
102 101 92 9 40
103 102 103 6 108
104 103 16 27 123
105 104 160 16 131
106 105 20 41 138
107 106 75 53 50
108 107 11 103 13
109 108 16 123 131
110 109 3 92 40
111 110 50 109 121
112 111 13 158 73
113 112 20 138 75
114 113 3 40 24
115 114 24 50 121
116 115 3 24 121
117 116 154 3 121
118 117 154 121 35
119 118 130 30 154
120 119 35 132 32
121 120 130 154 35
122 121 130 35 32
123 122 43 130 32
124 123 90 86 43
125 124 43 32 26
126 125 26 36 101
127 126 90 43 26
128 127 114 17 129
129 128 90 26 101
130 129 114 129 152
131 130 98 90 101
132 131 114 152 95
133 132 33 80 58
134 133 119 98 101
135 134 159 114 95
136 135 95 33 58
137 136 119 101 105
138 137 105 45 54
139 138 159 95 58
140 139 91 42 25
141 140 7 116 134
142 141 18 2 60
143 142 119 105 54
144 143 62 85 96
145 144 110 47 1
146 145 66 133 159
147 146 159 58 37
148 147 22 137 76
149 148 32 51 26
150 149 56 84 134
151 150 80 97 58
152 151 110 66 37
153 152 111 67 79
154 153 156 141 150
155 154 111 93 0
156 155 76 112 21
157 156 112 119 54
158 157 62 96 125
159 158 9 72 19
160 159 21 112 54
161 160 137 112 76
162 161 52 48 79
163 162 53 29 128
164 163 159 133 114
165 164 66 159 37
166 165 62 125 108
167 166 25 12 146
168 167 101 36 105
169 168 121 109 35
170 169 53 109 50
171 170 160 127 16
172 171 113 124 89
173 172 6 107 62
174 173 22 115 137
175 174 33 23 80
176 175 19 122 40
177 176 99 126 7
178 177 54 45 150
179 178 74 72 9
180 179 123 126 99
181 180 80 115 97
182 181 98 69 90
183 182 79 141 156
184 183 135 48 52
185 184 40 122 24
186 185 161 81 11
187 186 124 104 89
188 187 1 104 66
189 188 34 65 140
190 189 102 36 49
191 190 86 77 43
192 191 30 57 154
193 192 23 83 137
194 193 90 69 86
195 194 131 81 161
196 195 73 143 4
197 196 38 102 49
198 197 43 77 130
199 198 154 57 3
200 199 158 143 73
201 200 4 143 100
202 201 157 10 39
203 202 55 10 151
204 203 60 2 52
205 204 86 68 152
206 205 100 143 148
207 206 3 57 92
208 207 130 77 30
209 208 93 128 0
210 209 44 117 61
211 210 46 81 131
212 211 97 115 151
213 212 31 64 142
214 213 124 17 133
215 214 27 126 123
216 215 18 81 46
217 216 56 145 21
218 217 157 97 151
219 218 156 45 38
220 219 92 117 44
221 220 24 122 20
222 221 133 17 114
223 222 22 59 55
224 223 81 155 11
225 224 98 83 23
226 225 60 52 15
227 226 95 68 33
228 227 148 64 31
229 228 20 122 41
230 229 119 83 98
231 230 142 72 74
232 231 140 126 27
233 232 14 34 140
234 233 106 125 138
235 234 18 155 81
236 235 13 82 158
237 236 150 45 156
238 237 71 42 127
239 238 25 42 88
240 239 55 59 116
241 240 89 70 78
242 241 136 70 25
243 242 132 51 32
244 243 129 118 152
245 244 47 144 120
246 245 35 109 132
247 246 16 127 149
248 247 107 85 62
249 248 134 84 94
250 249 151 10 157
251 250 10 34 39
252 251 153 8 139
253 252 139 8 28
254 253 106 82 125
255 254 125 96 138
256 255 58 97 37
257 256 57 117 92
258 257 125 82 108
259 258 61 17 124
260 259 149 127 91
261 260 12 70 89
262 261 33 68 69
263 262 64 72 142
264 263 39 144 47
265 264 30 147 57
266 265 138 96 75
267 266 152 68 95
268 267 143 5 148
269 268 25 70 12
270 269 19 139 122
271 270 75 29 53
272 271 108 82 13
273 272 103 155 60
274 273 158 5 143
275 274 21 145 76
276 275 37 97 157
277 276 137 83 112
278 277 0 107 67
279 278 57 147 117
280 279 85 29 96
281 280 88 42 71
282 281 112 83 119
283 282 14 144 34
284 283 17 87 129
285 284 78 70 136
286 285 151 115 22
287 286 34 144 39
288 287 120 144 14
289 288 122 139 41
290 289 45 102 38
291 290 94 84 135
292 291 145 59 76
293 292 41 139 28
294 293 76 59 22
295 294 105 102 45
296 295 116 65 55
297 296 11 155 103
298 297 127 42 91
299 298 72 153 19
300 299 63 2 18
301 300 67 107 15
302 301 69 68 86
303 302 77 118 30
304 303 79 48 141
305 304 64 153 72
306 305 96 29 75
307 306 129 147 118
308 307 129 87 147
309 308 105 36 102
310 309 0 85 107
311 310 118 147 30
312 311 128 85 0
313 312 117 87 61
314 313 148 8 64
315 314 147 87 117
316 315 61 87 17
317 316 5 8 148
318 317 19 153 139
319 318 28 8 5
320 319 64 8 153
321 320 128 29 85
322 321 12 47 146

